FICHE;DATE;ZONE;NUMECH;MP4;P9_PREF;MP5;MP6;MP7;MP8;MP9;MP10;MP11;MP12;MP13;MP14;MP15;MP16;MP17;MP18;M1;M2;M3;M4;M5;M6;M7_1;M8_1;M9_1;M10_1;M11_1;M12_1;M13_1;M7_2;M8_2;M9_2;M10_2;M11_2;M12_2;M13_2;M7_3;M8_3;M9_3;M10_3;M11_3;M12_3;M13_3;M7_4;M8_4;M9_4;M10_4;M11_4;M12_4;M13_4;COEM
1 ;220109;041001;077;3;1;04;00;02;00;00;02;1;00;01;01;00;2;1;047;2;4;1;3;1;1;3;3;1994;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;310109;041001;078;5;7;06;00;06;00;00;00;1;01;02;03;00;2;1;050;2;1;1;3;1;1;1;3;2007;03;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;170209;041001;081;1;1;10;00;08;02;00;00;2;01;03;04;00;1;1;036;2;1;1;3;1;2;1;3;2003;05;1;1;3;1;3;2003;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;111.599
1 ;090409;041001;086;3;1;12;00;06;04;00;02;1;02;01;03;00;1;1;035;3;4;1;4;1;1;1;2;2002;09;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;270309;041001;087;4;7;04;00;00;04;00;00;1;01;01;02;00;1;7;072;3;1;1;3;2;1;1;1;1999;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;100309;041001;089;1;7;02;00;00;00;00;02;0;00;01;01;00;2;7;082;3;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;060209;041001;091;4;1;21;04;04;00;00;13;1;01;04;05;06;2;4;020;3;5;1;3;1;1;1;1;1996;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;059.335
1 ;040209;041001;093;2;7;02;00;00;00;00;02;1;01;01;02;00;1;7;073;4;1;1;3;2;1;1;2;2006;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;190309;041001;106;3;1;13;04;02;00;00;07;2;02;03;05;04;1;1;049;2;1;1;3;1;2;1;3;1993;08;1;2;2;1;1;1985;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;059.335
1 ;180409;041001;108;5;7;08;02;06;00;00;00;1;02;01;03;06;2;7;072;3;3;1; ;2;1;1;1;1984;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;100409;041001;116;4;1;09;00;06;00;00;03;2;02;01;03;00;1;1;048;4;1;1;4;1;2;1;1;2002;07;1;1;2;1;2;1996;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;280309;041001;119;5;1;10;00;04;00;00;06;1;02;01;03;00;2;1;060;4;3;1;2;1;1;1;3;1998;07;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;080409;041001;143;2;7;04;00;00;00;00;04;0;01;01;02;00;1;7;087;1;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;110409;041001;145;5;2;08;00;08;00;00;00;1;01;02;03;00;2;7;083;1;4;1;4;1;1;1;3;2004;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;110409;041001;146;5;1;10;00;04;00;04;02;2;01;02;03;00;1;3;017;2;4;1;3;1;2;1;3;2001;07;1;1;3;1;1;1996;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;090409;041001;147;3;7;04;00;00;00;00;04;0;00;01;01;00;2;7;070;4;1;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;190309;041002;037;3;7;14;00;14;00;00;00;2;01;02;03;00;1;7;060;4;1;1;3;1;2;1;1;1999;08;1;1;1;1;1;1995;04;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;140109;041002;040;2;7;02;00;02;00;00;00;1;00;01;01;00;2;7;069;4;1;2; ;2;1;1;1;2002;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;130309;041002;055;4;7;04;00;04;00;00;00;1;01;01;02;00;1;7;086;1;1;1;3;2;1;1;2;1987;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;171208;041002;059;2;1;02;00;02;00;00;00;1;00;01;01;00;2;1;051;4;1;1;1;2;1;1;1;1994;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;080409;041002;061;2;1;08;00;08;00;00;00;1;01;01;02;00;2;1;039;4;1;1;1;1;1;1;1;2001;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;030209;041002;068;1;1;04;00;04;00;00;00;1;01;00;01;00;1;1;055;2;1;1;1;2;1;3;3;2000;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;170309;041002;070;1;1;02;00;02;00;00;00;1;00;01;01;00;2;1;050;4;1;1;3;1;1;1;1;2007;05;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;280109;041002;071;2;7;05;00;04;00;00;01;2;01;01;02;00;1;7;062;1;1;1;3;1;2;1;3;2001;06;1;1;2;1;3;2001;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;170309;041002;083;1;1;14;04;03;00;01;06;1;04;02;06;06;1;1;046;3;3;2;3;2;1;1;3;1995;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.542
1 ;260309;041002;088;3;7;02;00;01;00;00;01;0;01;01;02;00;1;7;082;3;3;2;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;100309;041002;096;1;7;06;01;03;00;00;02;2;01;01;02;04;1;7;065;4;1;1;3;1;2;3;3;2000;07;1;2;2;1;1;2004;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;310309;041002;097;1;1;02;00;02;00;00;00;1;01;00;01;00;1;1;042;4;1;1;1;1;1;1;1;1995;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;310309;041002;098;1;7;02;00;02;00;00;00;0;01;01;02;00;1;7;079;4;1;1;4;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;190309;041002;099;3;2;02;02;00;00;00;00;0;00;01;01;02;2;2;064;4;5;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;240309;041002;101;1;1;26;02;21;01;00;02;2;02;03;05;02;1;1;044;1;1;1;3;1;2;1;3;2005;07;1;1;2;1;3;2005;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;059.335
1 ;270309;041002;104;4;1;09;02;04;00;00;03;1;01;02;03;02;2;1;037;4;1;1;2;1;1;1;3;2005;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;100309;041002;110;1;1;22;04;08;00;00;10;1;03;04;06;06;1;4;019;4;3;1;3;1;1;1;1;2000;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.542
1 ;100409;041002;114;4;1;12;00;06;00;00;06;1;02;02;04;00;2;6;017;4;4;1;4;1;1;1;1;2001;07;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;111.599
1 ;310309;041002;115;1;1;06;00;06;00;00;00;2;01;02;03;00;1;1;041;4;1;1;3;1;2;1;3;2008;05;1;2;2;1;3;2007;02;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;180309;041002;117;2;1;08;04;02;00;00;02;2;01;02;03;04;1;1;021;4;1;1;3;2;2;1;1;2003;04;1;1;3;1;3;2005;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;280309;041002;125;5;1;15;00;04;00;04;07;1;02;02;03;00;1;1;031;4;1;1;4;1;1;1;3;2006;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;111.599
1 ;160409;041002;137;3;7;02;00;02;00;00;00;1;01;00;01;00;1;7;081;4;1;1;4;1;1;1;2;2006;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;160409;041002;144;3;1;06;01;04;00;00;01;2;01;01;02;01;1;1;056;4;1;1;4;1;2;1;3;2003;05;1;1;2;1;1;2004;05;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;221008;041003;005;2;2;02;00;00;00;02;00;1;00;01;01;00;2;2;040;4;1;1; ;1;1;1;2;2002;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;140109;041003;006;2;1;08;04;02;00;00;02;1;02;01;03;06;1;6;021;3;3;1;3;1;1;1;3;1998;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;291108;041003;009;5;1;07;00;05;02;00;00;2;02;01;03;00;1;1;043;4;4;1;3;1;2;1;2;1982;05;1;1;3;1;3;2002;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;031208;041003;014;2;7;02;00;02;00;00;00;1;01;00;01;00;1;7;061;1;1;1;3;1;1;1;3;2008;10;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;063.465
1 ;170109;041003;064;5;7;06;00;06;00;00;00;2;01;01;02;00;2;7;064;1;1;1;3;1;2;1;1;1994;07;1;1;2;1;1;1995;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;030209;041003;080;1;1;12;00;12;00;00;00;2;01;01;02;00;2;1;045;1;1;1;1;1;2;1;3;1992;06;1;1;2;1;1;1994;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;100409;041003;141;4;1;08;02;00;04;02;00;0;01;01;02;02;1;1;042;1;1;1;4;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;021208;041004;008;1;7;06;00;00;00;00;06;2;01;01;02;00;1;7;072;1;4;1;3;2;2;1;3;2004;06;1;1;2;1;2;1985;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;021208;041004;012;1;7;06;00;02;00;00;04;2;01;01;02;00;1;7;076;3;1;1;3;2;2;1;3;1998;06;1;1;2;1;3;2004;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;120309;041004;022;3;6;02;00;00;00;00;02;1;01;01;02;00;1;6;062;3;1;1;3;2;1;1;1;1991;09;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;111208;041004;027;3;7;04;00;04;00;00;00;2;01;01;02;00;1;7;069;2;1;1;3;1;2;1;3;2007;07;1;2;2;1;3;2000;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;140109;041004;029;2;1;16;01;12;01;00;02;2;01;02;03;01;2;2;054;2;2;1;3;1;2;1;3;1993;06;1;1;2;1;3;2006;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;200209;041004;050;4;2;13;00;11;00;00;02;1;01;02;03;00;2;4;020;2;3;1;3;1;1;1;3;2001;05;1;4;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;180209;041004;062;2;1;07;00;06;00;01;00;2;01;01;02;00;2;1;055;3;1;1;3;1;2;1;2;1998;06;1;1;2;1;3;2007;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;030209;041004;072;1;1;06;00;02;00;04;00;1;01;01;02;00;2;7;065;2;4;2;4;2;1;1;1;1997;09;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;290109;041004;079;3;2;10;00;10;00;00;00;1;01;01;02;00;2;2;057;1;1;1;4;1;1;1;3;2008;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;110209;041004;085;2;1;10;00;06;04;00;00;1;01;02;02;00;2;1;043;3;3;1;1;1;1;1;3;2007;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.284
1 ;190309;041004;090;3;1;27;00;24;03;00;00;2;03;01;04;00;1;1;042;3;1;1;3;2;2;1;3;2006;09;1;1;2;1;3;1996;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;111.599
1 ;110409;041004;142;5;7;12;00;09;00;03;00;2;01;01;02;00;2;7;060;3;1;1;3;2;2;1;1;1996;05;1;3;2;1;3;2009;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.897
1 ;240109;042001;008;5;1;08;01;06;01;00;00;1;01;01;02;01;2;1;044;3;3;1;3;1;1;1;2;2001;05;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;111208;042001;039;3;7;05;00;05;00;00;00;2;01;01;02;00;1;7;066;2;4;1;3;1;2;1;1;1995;05;1;1;2;1;1;1998;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;181208;042001;058;3;7;07;00;07;00;00;00;1;01;01;02;00;1;7;077;1;1;1;3;2;1;1;1;2000;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;030409;042001;111;4;2;02;02;00;00;00;00;0;00;01;01;02;2;2;055;3;3;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;070409;042001;114;1;7;06;00;00;00;00;06;2;01;01;02;00;1;7;061;3;1;1;4;1;2;1;3;1993;07;1;2;1;1;3;2008;05;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;030409;042001;117;4;2;02;00;02;00;00;00;2;01;00;01;00;1;2;041;3;3;1;4;1;2;1;1;1994;08;1;1;3;3;1;1985;08;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;020409;042001;119;3;1;06;00;04;00;00;02;2;01;02;03;00;2;7;085;3;1;1;3;2;2;1;3;2006;09;1;1;1;1;1;1994;04;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;080409;042001;120;2;1;18;02;02;02;00;12;1;03;05;06;02;2;8;038;3;3;1;4;1;1;1;3;1992;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;045.021
1 ;010409;042001;123;2;1;08;07;00;01;00;00;1;02;02;04;07;2;8;051;3;3;1;3;1;1;2;3;2004;07;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;032.997
1 ;070409;042001;186;1;1;15;00;02;00;00;13;2;03;02;03;00;2;8;029;4;4;1;4;1;2;1;3;1990;06;1;1;2;1;3;1995;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
1 ;090409;042001;194;3;2;03;00;02;00;00;01;1;00;01;01;00;2;2;055;3;3;2; ;2;1;1;3;1992;07;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;220109;042002;031;3;7;06;00;06;00;00;00;3;01;02;03;00;2;7;064;2;1;1;4;1;3;1;3;2004;07;1;1;2;1;1;1995;04;1;1;2;1;3;2008;04;1;1;2; ; ;    ;  ; ; ; ;039.018
1 ;291108;042002;035;5;7;08;00;08;00;00;00;2;01;01;02;00;2;7;064;1;1;1;3;1;2;1;1;1992;07;1;1;2;1;1;2002;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;101208;042002;043;2;1;12;01;08;00;00;03;2;02;01;03;02;2;1;043;1;1;1;4;1;2;1;1;1995;07;1;3;2;1;3;2005;07;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;060109;042002;045;1;7;02;00;02;00;00;00;1;01;00;01;00;1;7;067;1;1;1;3;2;1;1;3;2006;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;171208;042002;046;2;7;14;00;14;00;00;00;3;01;01;02;00;1;7;081;1;1;1;3;2;3;1;1;1965;03;1;1;2;1;1;1997;07;1;1;2;1;1;2005;04;1;1;2; ; ;    ;  ; ; ; ;025.392
1 ;240109;042002;047;5;1;11;01;08;02;00;00;2;01;03;04;01;2;8;049;1;1;1;4;1;2;1;1;1995;10;1;1;2;1;3;2001;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;032.997
1 ;101208;042002;049;2;7;04;00;04;00;00;00;2;01;01;02;00;1;7;065;1;1;1;3;2;2;1;1;1983;06;1;1;2;3;3;1997;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;131208;042002;052;5;7;00;00;00;00;00;00;0;00;01;01;00;2;7;077;2;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;240109;042002;056;5;2;12;00;09;01;00;02;1;01;01;02;00;2;2;047;1;1;1;1;1;1;1;3;2001;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;180209;042002;066;2;1;25;00;23;02;00;00;4;03;02;05;00;1;1;024;1;1;1;4;1;4;1;1;1995;04;1;1;2;1;1;1999;04;1;1;2;1;1;2004;04;1;1;2;1;1;2005;07;1;1;2;010.013
1 ;190309;042002;092;3;7;00;00;00;00;00;00;2;01;01;02;00;1;7;060;1;1;1;3;1;2;1;1;2005;04;1;1;2;1;3;2007;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;190309;042002;096;3;1;14;00;10;00;00;04;3;03;01;04;00;1;1;063;1;4;1;4;1;3;1;2;1985;34;1;1;2;1;3;2004;07;1;1;2;1;1;2004;07;1;1;2; ; ;    ;  ; ; ; ;032.997
1 ;190309;042002;116;3;1;11;00;09;00;02;00;2;02;01;03;00;1;5;018;2;5;1;3;1;2;3;3;2007;07;1;1;2;1;3;2007;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;030409;042002;142;4;6;09;00;09;00;00;00;2;01;02;03;00;2;6;042;1;1;1;4;1;2;1;1;2007;06;1;1;2;1;1;2004;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;141108;042003;002;4;7;06;02;02;00;00;02;1;01;01;02;04;1;7;072;3;1;1;3;2;1;1;3;1989;07;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;081108;042003;012;5;7;02;00;00;00;00;02;1;01;00;01;00;1;7;087;3;4;1;3;2;1;1;3;1994;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;111208;042003;032;3;7;07;00;07;00;00;00;1;00;01;01;00;2;7;063;1;1;1;1;1;1;1;3;2001;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;131208;042003;038;5;9;00;00;00;00;00;00;1;01;00;01;00;1;9;057;1;4;1;4;2;1;1;1;1990;07;1;3;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;291108;042003;040;5;7;06;00;06;00;00;00;1;01;01;02;00;1;7;060;1;1;1;3;1;1;1;1;1995;09;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;060109;042003;042;1;7;07;04;02;01;00;00;1;01;01;02;07;2;6;056;2;4;1;3;2;1;1;2;1995;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;181208;042003;051;3;7;04;00;02;00;02;00;2;01;02;03;00;1;7;066;1;1;1;3;2;2;1;3;1994;06;1;1;2;1;2;2002;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;171208;042003;059;2;1;09;00;08;00;00;01;2;02;02;03;00;2;1;030;3;1;1;4;1;2;1;3;1998;08;1;3;2;1;1;1998;06;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;032.997
1 ;240109;042003;063;5;7;08;00;04;00;00;04;1;01;01;02;00;1;7;072;1;1;1;3;2;1;1;1;1993;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;150109;042003;065;3;1;16;02;14;00;00;00;4;02;01;03;02;2;1;059;1;1;1;3;1;4;1;1;2004;04;1;1;2;1;1;2003;23;1;1;2;3;3;2000;07;2;1;2;1;3;2007;06;1;1;2;039.018
1 ;100409;042003;071;4;7;02;00;02;00;00;00;1;01;01;02;00;2;1;060;1;1;1;4;1;1;1;1;1994;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;170209;042003;083;1;7;00;00;00;00;00;00;1;01;01;02;00;1;7;085;1;1;1;3;2;1;1;1;1998;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;130309;042003;088;4;7;00;00;00;00;00;00;2;01;01;02;00;1;7;073;1;1;1;3;2;2;1;3;1991;06;1;1;2;1;3;2009;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;140209;042003;103;5;7;02;00;02;00;00;00;0;00;01;01;00;2;7;083;1;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;020409;042003;107;3;1;13;00;09;00;00;04;3;01;03;04;00;2;1;038;2;1;1;4;1;3;1;1;2000;07;1;1;2;1;1;2003;04;1;1;2;1;3;2005;04;1;1;2; ; ;    ;  ; ; ; ;032.997
1 ;010409;042003;113;2;1;08;00;08;00;00;00;2;02;02;04;00;1;1;038;1;4;1;4;1;2;1;3;2008;06;1;1;2;1;3;2007;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;032.997
1 ;110409;042003;121;5;1;12;00;04;00;00;08;2;03;02;04;00;1;1;033;2;1;2; ;2;2;1;3;1993;04;1;1;2;1;1;1999;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
1 ;230109;042004;001;4;1;10;00;06;00;00;04;1;04;01;04;00;1;1;034;3;3;2; ;2;1; ;3;1999;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
1 ;240109;042004;003;5;6;02;00;00;02;00;00;1;02;03;05;00;2;6;022;3;3;1;2;1;1;1;3;2005;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
1 ;180209;042004;007;2;7;06;00;00;00;00;06;1;01;01;02;00;2;7;065;3;3;2; ;2;1;1;3;1999;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;290109;042004;009;3;6;04;02;02;00;00;00;2;01;02;03;02;2;6;021;3;3;2; ;2;2;1;3;1996;10;1;1;3;1;2;1993;04;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;120209;042004;011;3;6;08;00;00;04;00;04;0;01;01;02;00;2;6;056;3;3;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;071108;042004;015;4;7;06;00;06;00;00;00;2;01;01;02;00;2;7;065;1;1;1;3;2;2;1;1;1985;05;1;1;2;1;1;2000;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;240109;042004;016;5;9;08;00;06;00;00;02;1;01;01;02;00;1;9;057;3;3;1;3;1;1;1;1;2007;  ;1;1;4; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;025.392
1 ;240109;042004;017;5;6;08;00;02;04;00;02;1;03;02;05;00;2;6;037;3;3;2; ;2;1;1;3;2002;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
1 ;060209;042004;019;4;1;10;01;03;06;00;00;1;03;02;05;02;2;2;043;1;1;2; ;1;1;1;3;1995;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
1 ;090109;042004;020;4;1;06;00;06;00;00;00;2;01;02;03;00;1;1;049;2;1;1;3;1;2;1;3;1996;06;1;1;2;1;1;2000;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;039.018
1 ;310109;042004;021;5;1;04;02;02;00;00;00;0;00;01;01;02;2;1;023;3;3;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;030.907
1 ;280109;042004;022;2;6;08;00;00;06;00;02;1;04;01;05;00;1;6;043;3;3;2; ;2;1; ;2;1987;06;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;010.013
