reporting country,secondary country,time,value
BRB,CPV,2014,1
BRB,CPV,2015,5
BRB,CPV,2016,3
BRB,CRI,2011,738
BRB,CRI,2012,726
BRB,CRI,2013,789
BRB,CRI,2014,651
BRB,CRI,2015,789
BRB,CRI,2016,539
BRB,CUB,2011,308
BRB,CUB,2012,295
BRB,CUB,2013,292
BRB,CUB,2014,362
BRB,CUB,2015,506
BRB,CUB,2016,776
BRB,CYM,2011,1793
BRB,CYM,2012,1836
BRB,CYM,2013,1467
BRB,CYM,2014,1754
BRB,CYM,2015,1549
BRB,CYM,2016,1803
BRB,CYP,2011,12
BRB,CYP,2012,10
BRB,CYP,2013,8
BRB,CYP,2014,13
BRB,CYP,2015,29
BRB,CYP,2016,31
BRB,CZE,2011,216
BRB,CZE,2012,144
BRB,CZE,2013,149
BRB,CZE,2014,198
BRB,CZE,2015,210
BRB,CZE,2016,213
BRB,DEU,2011,10813
BRB,DEU,2012,16573
BRB,DEU,2013,18504
BRB,DEU,2014,14862
BRB,DEU,2015,12340
BRB,DEU,2016,13598
BRB,DJI,2011,0
BRB,DJI,2012,0
BRB,DJI,2013,2
BRB,DJI,2014,2
BRB,DJI,2015,4
BRB,DJI,2016,0
BRB,DMA,2011,23685
BRB,DMA,2012,37425
BRB,DMA,2013,53892
BRB,DMA,2014,39745
BRB,DMA,2015,20314
BRB,DMA,2016,37620
BRB,DNK,2011,1100
BRB,DNK,2012,692
BRB,DNK,2013,544
BRB,DNK,2014,749
BRB,DNK,2015,944
BRB,DNK,2016,1011
BRB,DOM,2011,2572
BRB,DOM,2012,2109
BRB,DOM,2013,1688
BRB,DOM,2014,2172
BRB,DOM,2015,1696
BRB,DOM,2016,2140
BRB,DZA,2011,3
BRB,DZA,2012,4
BRB,DZA,2013,3
BRB,DZA,2014,0
BRB,DZA,2015,1
BRB,DZA,2016,1
BRB,ECU,2011,145
BRB,ECU,2012,191
BRB,ECU,2013,166
BRB,ECU,2014,218
BRB,ECU,2015,230
BRB,ECU,2016,284
BRB,EGY,2011,51
BRB,EGY,2012,85
BRB,EGY,2013,63
BRB,EGY,2014,40
BRB,EGY,2015,127
BRB,EGY,2016,164
BRB,ERI,2011,0
BRB,ERI,2012,0
BRB,ERI,2013,0
BRB,ERI,2014,0
BRB,ERI,2015,0
BRB,ERI,2016,0
BRB,ESP,2011,1025
BRB,ESP,2012,894
BRB,ESP,2013,1137
BRB,ESP,2014,1628
BRB,ESP,2015,1769
BRB,ESP,2016,2436
BRB,EST,2011,500
BRB,EST,2012,30
BRB,EST,2013,35
BRB,EST,2014,38
BRB,EST,2015,30
BRB,EST,2016,32
BRB,ETH,2011,13
BRB,ETH,2012,18
BRB,ETH,2013,13
BRB,ETH,2014,5
BRB,ETH,2015,14
BRB,ETH,2016,9
BRB,FIN,2011,352
BRB,FIN,2012,486
BRB,FIN,2013,599
BRB,FIN,2014,669
BRB,FIN,2015,726
BRB,FIN,2016,617
BRB,FJI,2011,7
BRB,FJI,2012,8
BRB,FJI,2013,20
BRB,FJI,2014,8
BRB,FJI,2015,25
BRB,FJI,2016,26
BRB,FRA,2011,1692
BRB,FRA,2012,1474
BRB,FRA,2013,1503
BRB,FRA,2014,1736
BRB,FRA,2015,1933
BRB,FRA,2016,1808
BRB,FSM,2011,0
BRB,FSM,2012,0
BRB,FSM,2013,0
BRB,FSM,2014,0
BRB,FSM,2015,0
BRB,FSM,2016,0
BRB,GAB,2011,0
BRB,GAB,2012,0
BRB,GAB,2013,1
BRB,GAB,2014,3
BRB,GAB,2015,18
BRB,GAB,2016,5
BRB,GBR,2011,245770
BRB,GBR,2012,227085
BRB,GBR,2013,205385
BRB,GBR,2014,215153
BRB,GBR,2015,224404
BRB,GBR,2016,237856
BRB,GEO,2011,12
BRB,GEO,2012,16
BRB,GEO,2013,6
BRB,GEO,2014,9
BRB,GEO,2015,13
BRB,GEO,2016,19
BRB,GHA,2011,57
BRB,GHA,2012,44
BRB,GHA,2013,58
BRB,GHA,2014,75
BRB,GHA,2015,28
BRB,GHA,2016,52
BRB,GIB,2011,0
BRB,GIB,2012,0
BRB,GIB,2013,0
BRB,GIB,2014,0
BRB,GIB,2015,3
BRB,GIB,2016,12
BRB,GIN,2011,0
BRB,GIN,2012,0
BRB,GIN,2013,0
BRB,GIN,2014,0
BRB,GIN,2015,0
BRB,GIN,2016,0
BRB,GMB,2011,66
BRB,GMB,2012,104
BRB,GMB,2013,197
BRB,GMB,2014,228
BRB,GMB,2015,259
BRB,GMB,2016,226
BRB,GNB,2011,0
BRB,GNB,2012,0
BRB,GNB,2013,0
BRB,GNB,2014,0
BRB,GNB,2015,0
BRB,GNB,2016,0
BRB,GNQ,2011,2
BRB,GNQ,2012,1
BRB,GNQ,2013,5
BRB,GNQ,2014,13
BRB,GNQ,2015,7
BRB,GNQ,2016,0
BRB,GRC,2011,159
BRB,GRC,2012,106
BRB,GRC,2013,117
BRB,GRC,2014,145
BRB,GRC,2015,201
BRB,GRC,2016,195
BRB,GTM,2011,239
BRB,GTM,2012,254
BRB,GTM,2013,332
BRB,GTM,2014,337
BRB,GTM,2015,323
BRB,GTM,2016,298
BRB,GUY,2011,31580
BRB,GUY,2012,37839
BRB,GUY,2013,29066
BRB,GUY,2014,15585
BRB,GUY,2015,21487
BRB,GUY,2016,39886
BRB,HKG,2011,123
BRB,HKG,2012,134
BRB,HKG,2013,87
BRB,HKG,2014,117
BRB,HKG,2015,129
BRB,HKG,2016,116
BRB,HND,2011,140
BRB,HND,2012,137
BRB,HND,2013,173
BRB,HND,2014,211
BRB,HND,2015,241
BRB,HND,2016,194
BRB,HRV,2011,70
BRB,HRV,2012,65
BRB,HRV,2013,79
BRB,HRV,2014,94
BRB,HRV,2015,88
BRB,HRV,2016,137
BRB,HTI,2011,617
BRB,HTI,2012,665
BRB,HTI,2013,665
BRB,HTI,2014,616
BRB,HTI,2015,794
BRB,HTI,2016,686
BRB,HUN,2011,324
BRB,HUN,2012,232
BRB,HUN,2013,125
BRB,HUN,2014,217
BRB,HUN,2015,275
BRB,HUN,2016,188
BRB,IDN,2011,215
BRB,IDN,2012,69
BRB,IDN,2013,129
BRB,IDN,2014,218
BRB,IDN,2015,219
BRB,IDN,2016,275
BRB,IND,2011,1658
BRB,IND,2012,1418
BRB,IND,2013,1935
BRB,IND,2014,3055
BRB,IND,2015,2720
BRB,IND,2016,2093
BRB,IRL,2011,2239
BRB,IRL,2012,1804
BRB,IRL,2013,1814
BRB,IRL,2014,2009
BRB,IRL,2015,2709
BRB,IRL,2016,3172
BRB,IRN,2011,0
BRB,IRN,2012,0
BRB,IRN,2013,0
BRB,IRN,2014,1
BRB,IRN,2015,1
BRB,IRN,2016,8
BRB,IRQ,2011,0
BRB,IRQ,2012,5
BRB,IRQ,2013,7
BRB,IRQ,2014,4
BRB,IRQ,2015,3
BRB,IRQ,2016,3
BRB,ISL,2011,3
BRB,ISL,2012,2
BRB,ISL,2013,8
BRB,ISL,2014,5
BRB,ISL,2015,7
BRB,ISL,2016,17
BRB,ISR,2011,308
BRB,ISR,2012,317
BRB,ISR,2013,272
BRB,ISR,2014,266
BRB,ISR,2015,254
BRB,ISR,2016,251
BRB,ITA,2011,6478
BRB,ITA,2012,4789
BRB,ITA,2013,3883
BRB,ITA,2014,4929
BRB,ITA,2015,4904
BRB,ITA,2016,4310
BRB,JAM,2011,19575
BRB,JAM,2012,14596
BRB,JAM,2013,16544
BRB,JAM,2014,16250
BRB,JAM,2015,18061
BRB,JAM,2016,17696
BRB,JOR,2011,16
BRB,JOR,2012,16
BRB,JOR,2013,10
BRB,JOR,2014,9
BRB,JOR,2015,15
BRB,JOR,2016,10
BRB,JPN,2011,84
BRB,JPN,2012,86
BRB,JPN,2013,77
BRB,JPN,2014,104
BRB,JPN,2015,159
BRB,JPN,2016,136
BRB,KAZ,2011,46
BRB,KAZ,2012,70
BRB,KAZ,2013,78
BRB,KAZ,2014,32
BRB,KAZ,2015,66
BRB,KAZ,2016,36
BRB,KEN,2011,120
BRB,KEN,2012,84
BRB,KEN,2013,87
BRB,KEN,2014,98
BRB,KEN,2015,99
BRB,KEN,2016,72
BRB,KGZ,2011,3
BRB,KGZ,2012,2
BRB,KGZ,2013,0
BRB,KGZ,2014,0
BRB,KGZ,2015,4
BRB,KGZ,2016,11
BRB,KHM,2011,4
BRB,KHM,2012,7
BRB,KHM,2013,4
BRB,KHM,2014,4
BRB,KHM,2015,3
BRB,KHM,2016,4
BRB,KIR,2011,1
BRB,KIR,2012,3
BRB,KIR,2013,1
BRB,KIR,2014,0
BRB,KIR,2015,0
BRB,KIR,2016,1
BRB,KNA,2011,7177
BRB,KNA,2012,4016
BRB,KNA,2013,5012
BRB,KNA,2014,5165
BRB,KNA,2015,9277
BRB,KNA,2016,8611
BRB,KOR,2011,85
BRB,KOR,2012,63
BRB,KOR,2013,103
BRB,KOR,2014,191
BRB,KOR,2015,171
BRB,KOR,2016,194
BRB,KWT,2011,22
BRB,KWT,2012,12
BRB,KWT,2013,28
BRB,KWT,2014,37
BRB,KWT,2015,11
BRB,KWT,2016,21
BRB,LAO,2011,0
BRB,LAO,2012,0
BRB,LAO,2013,2
BRB,LAO,2014,0
BRB,LAO,2015,0
BRB,LAO,2016,0
BRB,LBN,2011,8
BRB,LBN,2012,17
BRB,LBN,2013,14
BRB,LBN,2014,35
BRB,LBN,2015,27
BRB,LBN,2016,18
BRB,LBR,2011,2
BRB,LBR,2012,0
BRB,LBR,2013,2
BRB,LBR,2014,3
BRB,LBR,2015,0
BRB,LBR,2016,1
BRB,LBY,2011,1
BRB,LBY,2012,0
BRB,LBY,2013,2
BRB,LBY,2014,1
BRB,LBY,2015,0
BRB,LBY,2016,0
BRB,LCA,2011,84453
BRB,LCA,2012,74215
BRB,LCA,2013,39825
BRB,LCA,2014,33472
BRB,LCA,2015,45590
BRB,LCA,2016,53594
BRB,LKA,2011,22
BRB,LKA,2012,24
BRB,LKA,2013,12
BRB,LKA,2014,22
BRB,LKA,2015,30
BRB,LKA,2016,47
BRB,LSO,2011,0
BRB,LSO,2012,0
BRB,LSO,2013,0
BRB,LSO,2014,6
BRB,LSO,2015,3
BRB,LSO,2016,1
BRB,LTU,2011,20
BRB,LTU,2012,11
BRB,LTU,2013,13
BRB,LTU,2014,23
BRB,LTU,2015,22
BRB,LTU,2016,43
BRB,LUX,2011,147
BRB,LUX,2012,100
BRB,LUX,2013,24
BRB,LUX,2014,72
BRB,LUX,2015,85
BRB,LUX,2016,83
BRB,LVA,2011,26
BRB,LVA,2012,38
BRB,LVA,2013,32
BRB,LVA,2014,41
BRB,LVA,2015,65
BRB,LVA,2016,130
BRB,MAC,2011,0
BRB,MAC,2012,0
BRB,MAC,2013,2
BRB,MAC,2014,0
BRB,MAC,2015,30
BRB,MAC,2016,0
BRB,MAR,2011,807
BRB,MAR,2012,1867
BRB,MAR,2013,534
BRB,MAR,2014,618
BRB,MAR,2015,480
BRB,MAR,2016,71
BRB,MDA,2011,6
BRB,MDA,2012,11
BRB,MDA,2013,2
BRB,MDA,2014,4
BRB,MDA,2015,1
BRB,MDA,2016,3
BRB,MDG,2011,3
BRB,MDG,2012,0
BRB,MDG,2013,1
BRB,MDG,2014,3
BRB,MDG,2015,7
BRB,MDG,2016,13
BRB,MDV,2011,1
BRB,MDV,2012,7
BRB,MDV,2013,7
BRB,MDV,2014,7
BRB,MDV,2015,8
BRB,MDV,2016,7
BRB,MEX,2011,1354
BRB,MEX,2012,1396
BRB,MEX,2013,1192
BRB,MEX,2014,2004
BRB,MEX,2015,1641
BRB,MEX,2016,1357
BRB,MHL,2011,0
BRB,MHL,2012,0
BRB,MHL,2013,0
BRB,MHL,2014,0
BRB,MHL,2015,0
BRB,MHL,2016,1
BRB,MKD,2011,19
BRB,MKD,2012,6
BRB,MKD,2013,8
BRB,MKD,2014,10
BRB,MKD,2015,13
BRB,MKD,2016,9
BRB,MLI,2011,0
BRB,MLI,2012,0
BRB,MLI,2013,0
BRB,MLI,2014,0
BRB,MLI,2015,4
BRB,MLI,2016,8
BRB,MLT,2011,27
BRB,MLT,2012,37
BRB,MLT,2013,38
BRB,MLT,2014,37
BRB,MLT,2015,102
BRB,MLT,2016,105
BRB,MMR,2011,0
BRB,MMR,2012,3
BRB,MMR,2013,3
BRB,MMR,2014,1
BRB,MMR,2015,3
BRB,MMR,2016,5
BRB,MNG,2011,1
BRB,MNG,2012,0
BRB,MNG,2013,0
BRB,MNG,2014,0
BRB,MNG,2015,1
BRB,MNG,2016,0
BRB,MOZ,2011,3
BRB,MOZ,2012,5
BRB,MOZ,2013,4
BRB,MOZ,2014,5
BRB,MOZ,2015,5
BRB,MOZ,2016,4
BRB,MRT,2011,0
BRB,MRT,2012,1
BRB,MRT,2013,0
BRB,MRT,2014,0
BRB,MRT,2015,0
BRB,MRT,2016,0
BRB,MUS,2011,30
BRB,MUS,2012,37
BRB,MUS,2013,73
BRB,MUS,2014,70
BRB,MUS,2015,43
BRB,MUS,2016,95
BRB,MWI,2011,0
BRB,MWI,2012,6
BRB,MWI,2013,3
BRB,MWI,2014,16
BRB,MWI,2015,27
BRB,MWI,2016,10
BRB,MYS,2011,60
BRB,MYS,2012,173
BRB,MYS,2013,122
BRB,MYS,2014,133
BRB,MYS,2015,119
BRB,MYS,2016,99
BRB,NAM,2011,5
BRB,NAM,2012,4
BRB,NAM,2013,9
BRB,NAM,2014,8
BRB,NAM,2015,10
BRB,NAM,2016,84
BRB,NER,2011,0
BRB,NER,2012,0
BRB,NER,2013,0
BRB,NER,2014,0
BRB,NER,2015,0
BRB,NER,2016,1
BRB,NGA,2011,163
BRB,NGA,2012,1710
BRB,NGA,2013,204
BRB,NGA,2014,274
BRB,NGA,2015,4192
BRB,NGA,2016,1670
BRB,NIC,2011,102
BRB,NIC,2012,113
BRB,NIC,2013,150
BRB,NIC,2014,141
BRB,NIC,2015,155
BRB,NIC,2016,169
BRB,NIU,2011,0
BRB,NIU,2012,0
BRB,NIU,2013,0
BRB,NIU,2014,0
BRB,NIU,2015,0
BRB,NIU,2016,0
BRB,NLD,2011,1708
BRB,NLD,2012,1296
BRB,NLD,2013,1150
BRB,NLD,2014,1779
BRB,NLD,2015,1670
BRB,NLD,2016,1514
BRB,NOR,2011,587
BRB,NOR,2012,493
BRB,NOR,2013,499
BRB,NOR,2014,611
BRB,NOR,2015,690
BRB,NOR,2016,707
BRB,NPL,2011,30
BRB,NPL,2012,31
BRB,NPL,2013,29
BRB,NPL,2014,23
BRB,NPL,2015,41
BRB,NPL,2016,36
BRB,NRU,2011,0
BRB,NRU,2012,0
BRB,NRU,2013,0
BRB,NRU,2014,0
BRB,NRU,2015,0
BRB,NRU,2016,0
BRB,NZL,2011,460
BRB,NZL,2012,394
BRB,NZL,2013,446
BRB,NZL,2014,538
BRB,NZL,2015,592
BRB,NZL,2016,521
BRB,OMN,2011,5
BRB,OMN,2012,6
BRB,OMN,2013,11
BRB,OMN,2014,10
BRB,OMN,2015,7
BRB,OMN,2016,9
BRB,PAK,2011,79
BRB,PAK,2012,48
BRB,PAK,2013,50
BRB,PAK,2014,72
BRB,PAK,2015,72
BRB,PAK,2016,48
BRB,PAN,2011,1325
BRB,PAN,2012,1373
BRB,PAN,2013,1273
BRB,PAN,2014,1339
BRB,PAN,2015,1564
BRB,PAN,2016,1777
BRB,PER,2011,226
BRB,PER,2012,318
BRB,PER,2013,298
BRB,PER,2014,299
BRB,PER,2015,422
BRB,PER,2016,283
BRB,PHL,2011,1305
BRB,PHL,2012,902
BRB,PHL,2013,1075
BRB,PHL,2014,1117
BRB,PHL,2015,1063
BRB,PHL,2016,1416
BRB,PLW,2011,0
BRB,PLW,2012,1
BRB,PLW,2013,1
BRB,PLW,2014,0
BRB,PLW,2015,0
BRB,PLW,2016,0
BRB,PNG,2011,0
BRB,PNG,2012,0
BRB,PNG,2013,3
BRB,PNG,2014,2
BRB,PNG,2015,4
BRB,PNG,2016,4
BRB,POL,2011,268
BRB,POL,2012,183
BRB,POL,2013,205
BRB,POL,2014,208
BRB,POL,2015,359
BRB,POL,2016,348
BRB,PRK,2011,0
BRB,PRK,2012,0
BRB,PRK,2013,0
BRB,PRK,2014,0
BRB,PRK,2015,0
BRB,PRK,2016,0
BRB,PRT,2011,174
BRB,PRT,2012,105
BRB,PRT,2013,127
BRB,PRT,2014,154
BRB,PRT,2015,238
BRB,PRT,2016,339
BRB,PRY,2011,24
BRB,PRY,2012,44
BRB,PRY,2013,21
BRB,PRY,2014,32
BRB,PRY,2015,21
BRB,PRY,2016,84
BRB,PSE,2011,0
BRB,PSE,2012,0
BRB,PSE,2013,0
BRB,PSE,2014,0
BRB,PSE,2015,0
BRB,PSE,2016,0
BRB,QAT,2011,26
BRB,QAT,2012,52
BRB,QAT,2013,41
BRB,QAT,2014,65
BRB,QAT,2015,82
BRB,QAT,2016,44
BRB,ROU,2011,107
BRB,ROU,2012,123
BRB,ROU,2013,171
BRB,ROU,2014,218
BRB,ROU,2015,226
BRB,ROU,2016,206
BRB,RUS,2011,2155
BRB,RUS,2012,1930
BRB,RUS,2013,1981
BRB,RUS,2014,1722
BRB,RUS,2015,1166
BRB,RUS,2016,959
BRB,RWA,2011,26
BRB,RWA,2012,13
BRB,RWA,2013,23
BRB,RWA,2014,13
BRB,RWA,2015,21
BRB,RWA,2016,10
BRB,SAU,2011,99
BRB,SAU,2012,52
BRB,SAU,2013,90
BRB,SAU,2014,118
BRB,SAU,2015,88
BRB,SAU,2016,74
BRB,SDN,2011,2
BRB,SDN,2012,1
BRB,SDN,2013,4
BRB,SDN,2014,4
BRB,SDN,2015,2
BRB,SDN,2016,1
BRB,SEN,2011,4
BRB,SEN,2012,1
BRB,SEN,2013,0
BRB,SEN,2014,0
BRB,SEN,2015,13
BRB,SEN,2016,4
BRB,SGP,2011,156
BRB,SGP,2012,80
BRB,SGP,2013,99
BRB,SGP,2014,104
BRB,SGP,2015,83
BRB,SGP,2016,86
BRB,SLB,2011,3
BRB,SLB,2012,2
BRB,SLB,2013,0
BRB,SLB,2014,0
BRB,SLB,2015,5
BRB,SLB,2016,3
BRB,SLE,2011,0
BRB,SLE,2012,0
BRB,SLE,2013,67
BRB,SLE,2014,6
BRB,SLE,2015,2
BRB,SLE,2016,102
BRB,SLV,2011,137
BRB,SLV,2012,163
BRB,SLV,2013,158
BRB,SLV,2014,255
BRB,SLV,2015,209
BRB,SLV,2016,246
BRB,SMR,2011,0
BRB,SMR,2012,0
BRB,SMR,2013,0
BRB,SMR,2014,0
BRB,SMR,2015,0
BRB,SMR,2016,5
BRB,SOM,2011,0
BRB,SOM,2012,0
BRB,SOM,2013,0
BRB,SOM,2014,0
BRB,SOM,2015,0
BRB,SOM,2016,0
BRB,STP,2011,0
BRB,STP,2012,1
BRB,STP,2013,2
BRB,STP,2014,4
BRB,STP,2015,1
BRB,STP,2016,0
BRB,SUR,2011,2110
BRB,SUR,2012,2024
BRB,SUR,2013,1703
BRB,SUR,2014,1957
BRB,SUR,2015,1768
BRB,SUR,2016,1361
BRB,SVK,2011,0
BRB,SVK,2012,0
BRB,SVK,2013,1
BRB,SVK,2014,3
BRB,SVK,2015,29
BRB,SVK,2016,29
BRB,SVN,2011,21
BRB,SVN,2012,7
BRB,SVN,2013,9
BRB,SVN,2014,15
BRB,SVN,2015,14
BRB,SVN,2016,13
BRB,SWE,2011,1335
BRB,SWE,2012,1064
BRB,SWE,2013,1024
BRB,SWE,2014,1347
BRB,SWE,2015,1476
BRB,SWE,2016,1541
BRB,SWZ,2011,0
BRB,SWZ,2012,1
BRB,SWZ,2013,1
BRB,SWZ,2014,0
BRB,SWZ,2015,0
BRB,SWZ,2016,0
BRB,SYC,2011,3
BRB,SYC,2012,12
BRB,SYC,2013,12
BRB,SYC,2014,2
BRB,SYC,2015,93
BRB,SYC,2016,401
BRB,SYR,2011,8
BRB,SYR,2012,5
BRB,SYR,2013,1
BRB,SYR,2014,0
BRB,SYR,2015,0
BRB,SYR,2016,0
BRB,TCA,2011,429
BRB,TCA,2012,360
BRB,TCA,2013,408
BRB,TCA,2014,428
BRB,TCA,2015,611
BRB,TCA,2016,828
BRB,TCD,2011,0
BRB,TCD,2012,0
BRB,TCD,2013,0
BRB,TCD,2014,0
BRB,TCD,2015,0
BRB,TCD,2016,0
BRB,TGO,2011,0
BRB,TGO,2012,0
BRB,TGO,2013,0
BRB,TGO,2014,0
BRB,TGO,2015,0
BRB,TGO,2016,0
BRB,THA,2011,103
BRB,THA,2012,66
BRB,THA,2013,70
BRB,THA,2014,81
BRB,THA,2015,100
BRB,THA,2016,140
BRB,TJK,2011,0
BRB,TJK,2012,1
BRB,TJK,2013,0
BRB,TJK,2014,0
BRB,TJK,2015,0
BRB,TJK,2016,0
BRB,TKM,2011,0
BRB,TKM,2012,0
BRB,TKM,2013,0
BRB,TKM,2014,0
BRB,TKM,2015,0
BRB,TKM,2016,0
BRB,TLS,2011,0
BRB,TLS,2012,0
BRB,TLS,2013,0
BRB,TLS,2014,0
BRB,TLS,2015,0
BRB,TLS,2016,0
BRB,TON,2011,0
BRB,TON,2012,1
BRB,TON,2013,1
BRB,TON,2014,0
BRB,TON,2015,0
BRB,TON,2016,6
BRB,TTO,2011,106341
BRB,TTO,2012,106772
BRB,TTO,2013,85616
BRB,TTO,2014,71640
BRB,TTO,2015,79730
BRB,TTO,2016,94843
BRB,TUN,2011,20
BRB,TUN,2012,7
BRB,TUN,2013,31
BRB,TUN,2014,38
BRB,TUN,2015,30
BRB,TUN,2016,25
BRB,TUR,2011,273
BRB,TUR,2012,130
BRB,TUR,2013,242
BRB,TUR,2014,232
BRB,TUR,2015,225
BRB,TUR,2016,174
BRB,TUV,2011,0
BRB,TUV,2012,0
BRB,TUV,2013,0
BRB,TUV,2014,0
BRB,TUV,2015,0
BRB,TUV,2016,0
BRB,TZA,2011,24
BRB,TZA,2012,29
BRB,TZA,2013,40
BRB,TZA,2014,66
BRB,TZA,2015,35
BRB,TZA,2016,43
BRB,UGA,2011,239
BRB,UGA,2012,23
BRB,UGA,2013,39
BRB,UGA,2014,38
BRB,UGA,2015,39
BRB,UGA,2016,25
BRB,UKR,2011,300
BRB,UKR,2012,297
BRB,UKR,2013,343
BRB,UKR,2014,351
BRB,UKR,2015,298
BRB,UKR,2016,263
BRB,URY,2011,112
BRB,URY,2012,129
BRB,URY,2013,84
BRB,URY,2014,78
BRB,URY,2015,130
BRB,URY,2016,151
BRB,USA,2011,245591
BRB,USA,2012,236735
BRB,USA,2013,216983
BRB,USA,2014,218933
BRB,USA,2015,253211
BRB,USA,2016,306276
BRB,UZB,2011,1
BRB,UZB,2012,6
BRB,UZB,2013,2
BRB,UZB,2014,0
BRB,UZB,2015,0
BRB,UZB,2016,2
BRB,VCT,2011,85659
BRB,VCT,2012,93926
BRB,VCT,2013,85825
BRB,VCT,2014,83962
BRB,VCT,2015,86486
BRB,VCT,2016,93943
BRB,VEN,2011,2564
BRB,VEN,2012,2068
BRB,VEN,2013,2059
BRB,VEN,2014,1647
BRB,VEN,2015,2653
BRB,VEN,2016,1869
BRB,VGB,2011,3904
BRB,VGB,2012,2881
BRB,VGB,2013,2231
BRB,VGB,2014,2295
BRB,VGB,2015,3250
BRB,VGB,2016,7642
BRB,VNM,2011,11
BRB,VNM,2012,8
BRB,VNM,2013,6
BRB,VNM,2014,5
BRB,VNM,2015,11
BRB,VNM,2016,6
BRB,VUT,2011,0
BRB,VUT,2012,1
BRB,VUT,2013,3
BRB,VUT,2014,2
BRB,VUT,2015,5
BRB,VUT,2016,8
BRB,WSM,2011,2
BRB,WSM,2012,1
BRB,WSM,2013,9
BRB,WSM,2014,10
BRB,WSM,2015,23
BRB,WSM,2016,17
BRB,YEM,2011,0
BRB,YEM,2012,0
BRB,YEM,2013,0
BRB,YEM,2014,0
BRB,YEM,2015,0
BRB,YEM,2016,0
BRB,ZAF,2011,540
BRB,ZAF,2012,561
BRB,ZAF,2013,578
BRB,ZAF,2014,732
BRB,ZAF,2015,698
BRB,ZAF,2016,715
BRB,ZMB,2011,11
BRB,ZMB,2012,4
BRB,ZMB,2013,10
BRB,ZMB,2014,2
BRB,ZMB,2015,7
BRB,ZMB,2016,20
BRB,ZWE,2011,9
BRB,ZWE,2012,14
BRB,ZWE,2013,18
BRB,ZWE,2014,24
BRB,ZWE,2015,30
BRB,ZWE,2016,17
BRN,AFG,2011,1
BRN,AFG,2012,1
BRN,AFG,2013,3
BRN,AFG,2014,5
BRN,AFG,2015,2
BRN,AFG,2016,0
BRN,AGO,2011,2
BRN,AGO,2012,2
BRN,AGO,2013,0
BRN,AGO,2014,1
BRN,AGO,2015,2
BRN,AGO,2016,9
BRN,ALB,2011,2
BRN,ALB,2012,1
BRN,ALB,2013,0
BRN,ALB,2014,1
BRN,ALB,2015,1
BRN,ALB,2016,0
BRN,AND,2011,0
BRN,AND,2012,0
BRN,AND,2013,0
BRN,AND,2014,0
BRN,AND,2015,0
BRN,AND,2016,0
BRN,ARE,2011,4053
BRN,ARE,2012,4717
BRN,ARE,2013,5622
BRN,ARE,2014,7719
BRN,ARE,2015,4651
BRN,ARE,2016,7072
BRN,ARG,2011,15
BRN,ARG,2012,3
BRN,ARG,2013,1
BRN,ARG,2014,4
BRN,ARG,2015,15
BRN,ARG,2016,23
BRN,ARM,2011,1
BRN,ARM,2012,0
BRN,ARM,2013,0
BRN,ARM,2014,0
BRN,ARM,2015,0
BRN,ARM,2016,0
BRN,ATG,2011,0
BRN,ATG,2012,0
BRN,ATG,2013,0
BRN,ATG,2014,0
BRN,ATG,2015,0
BRN,ATG,2016,0
BRN,AUS,2011,25545
BRN,AUS,2012,18117
BRN,AUS,2013,20183
BRN,AUS,2014,16436
BRN,AUS,2015,17302
BRN,AUS,2016,15959
BRN,AUT,2011,39
BRN,AUT,2012,55
BRN,AUT,2013,57
BRN,AUT,2014,78
BRN,AUT,2015,86
BRN,AUT,2016,86
BRN,AZE,2011,14
BRN,AZE,2012,15
BRN,AZE,2013,7
BRN,AZE,2014,13
BRN,AZE,2015,20
BRN,AZE,2016,6
BRN,BDI,2011,0
BRN,BDI,2012,0
BRN,BDI,2013,0
BRN,BDI,2014,1
BRN,BDI,2015,0
BRN,BDI,2016,0
BRN,BEL,2011,417
BRN,BEL,2012,435
BRN,BEL,2013,316
BRN,BEL,2014,377
BRN,BEL,2015,400
BRN,BEL,2016,280
BRN,BEN,2011,0
BRN,BEN,2012,0
BRN,BEN,2013,0
BRN,BEN,2014,0
BRN,BEN,2015,0
BRN,BEN,2016,0
BRN,BFA,2011,0
BRN,BFA,2012,0
BRN,BFA,2013,0
BRN,BFA,2014,0
BRN,BFA,2015,0
BRN,BFA,2016,0
BRN,BGD,2011,6405
BRN,BGD,2012,8119
BRN,BGD,2013,11568
BRN,BGD,2014,15542
BRN,BGD,2015,14680
BRN,BGD,2016,19677
BRN,BGR,2011,3
BRN,BGR,2012,1
BRN,BGR,2013,1
BRN,BGR,2014,2
BRN,BGR,2015,7
BRN,BGR,2016,16
BRN,BHR,2011,122
BRN,BHR,2012,131
BRN,BHR,2013,152
BRN,BHR,2014,181
BRN,BHR,2015,82
BRN,BHR,2016,123
BRN,BHS,2011,1
BRN,BHS,2012,0
BRN,BHS,2013,0
BRN,BHS,2014,0
BRN,BHS,2015,0
BRN,BHS,2016,0
BRN,BIH,2011,0
BRN,BIH,2012,4
BRN,BIH,2013,4
BRN,BIH,2014,1
BRN,BIH,2015,0
BRN,BIH,2016,12
BRN,BLR,2011,0
BRN,BLR,2012,4
BRN,BLR,2013,10
BRN,BLR,2014,3
BRN,BLR,2015,3
BRN,BLR,2016,6
BRN,BLZ,2011,0
BRN,BLZ,2012,0
BRN,BLZ,2013,0
BRN,BLZ,2014,0
